,0
ISAE3,0.3455233291298865
WIZC3,0.3379571248423707
SPXI11,0.3291298865069357
RAIL3,0.32736443883984867
BBSD11,0.3205548549810845
USBC34,0.31828499369482977
RYTT34,0.3137452711223203
OFSA3,0.2996216897856242
MRSA6B,0.296343001261034
IVVB11,0.2754098360655738
M1TA34,0.2605296343001261
KHCB34,0.2544766708701135
KLBN11,0.25296343001261035
CVCB3,0.24564943253467844
MATB11,0.24514501891551072
SEER3,0.23883984867591426
ANIM3,0.23858764186633039
BERK34,0.23858764186633039
RNEW3,0.22824716267339218
CMCS34,0.22244640605296342
MTIG3,0.22042875157629255
BMYB34,0.21664564943253467
HONB34,0.21563682219419925
ECOO11,0.2128625472887768
XBOV11,0.20933165195460277
BBSE3,0.20655737704918034
ALUP11,0.20580075662042877
MSBR34,0.20453972257250946
SBUB34,0.1962168978562421
PINE3,0.19218158890290038
MRSA3B,0.18940731399747793
BPHA3,0.18562421185372005
NFLX34,0.15636822194199243
QCOM34,0.15636822194199243
HALI34,0.15636822194199243
PHMO34,0.15636822194199243
ISUS11,0.15510718789407313
FIND11,0.15384615384615385
GOVE11,0.15182849936948298
BOEI34,0.14653215636822195
XRXB34,0.14627994955863807
FDMO34,0.14577553593947037
LMTB34,0.14577553593947037
HPQB34,0.14577553593947037
ITLC34,0.14527112232030265
AMGN34,0.14527112232030265
VERZ34,0.14527112232030265
ABTT34,0.14527112232030265
CHVX34,0.1450189155107188
JPMC34,0.1450189155107188
COPH34,0.14476670870113492
UCAS3,0.14476670870113492
PPLA11,0.14451450189155107
FDXB34,0.14224464060529635
LILY34,0.1419924337957125
UPSS34,0.14047919293820932
EXXO34,0.13795712484237074
COGN3,0.13694829760403532
HOME34,0.13619167717528374
DIVO11,0.13543505674653217
EBAY34,0.13543505674653217
AAPL34,0.1334174022698613
PEPB34,0.1334174022698613
JNJB34,0.1334174022698613
MMMC34,0.1334174022698613
CSCO34,0.13316519546027744
SLBG34,0.13266078184110972
VISA34,0.130390920554855
MSCD34,0.130390920554855
AMZO34,0.1301387137452711
DISB34,0.1296343001261034
CLSC4,0.1283732660781841
NIKE34,0.12484237074401008
WFCO34,0.12484237074401008
ORCL34,0.12484237074401008
ATTB34,0.12484237074401008
CATP34,0.12459016393442623
AXPB34,0.12459016393442623
MRCK34,0.12459016393442623
BRAX11,0.12282471626733922
IBMB34,0.11702395964691047
COLG34,0.10895334174022699
GEOO34,0.10744010088272384
CAMB3,0.10592686002522068
ADHM3,0.10592686002522068
BRPR3,0.09886506935687264
COCA34,0.09735182849936948
TECN3,0.09331651954602774
QUAL3,0.09281210592686003
ECPR4,0.08827238335435057
SLED4,0.08827238335435057
CORR4,0.08827238335435057
SLED3,0.08827238335435057
ECPR3,0.08827238335435057
TENE5,0.08827238335435057
SHOW3,0.08650693568726356
PGCO34,0.08272383354350568
MGLU3,0.08247162673392182
MEAL3,0.07414880201765447
AZZA3,0.06759142496847415
CEED4,0.06456494325346784
FCXO34,0.06027742749054225
MSFT34,0.05851197982345523
CTGP34,0.05649432534678436
PRIO3,0.05069356872635561
WALM34,0.04741488020176545
MCDC34,0.04741488020176545
ARMT34,0.04741488020176545
PFIZ34,0.04741488020176545
BOAC34,0.04741488020176545
GSGI34,0.04741488020176545
NUTR3,0.04186633039092055
EQMA3B,0.04110970996216898
CEED3,0.020933165195460277
MILS3,0.017654476670870115
BRGE11,0.01664564943253468
BRGE3,0.01664564943253468
VSPT3,0.01664564943253468
BRGE6,0.01664564943253468
BRIV4,0.01664564943253468
BRGE12,0.01664564943253468
BRGE5,0.01664564943253468
CRIV3,0.01664564943253468
BRGE8,0.01664564943253468
BRGE7,0.01664564943253468
BRIV3,0.01664564943253468
CRIV4,0.01664564943253468
ECOR3,0.015132408575031526
SMAL11,0.011349306431273645
INEP4,0.008575031525851198
CASN4,0.006305170239596469
VSTE3,0.005548549810844893
BOVA11,0.005044136191677175
PIBB11,0.005044136191677175
CBEE3,0.0015132408575031526
ISAE4,0.0007566204287515763
B3SA3,0.0005044136191677175
AZEV3,0.00025220680958385876
HBTS5,0.0
ETER3,0.0
ITSA3,0.0
MMAQ4,0.0
AHEB5,0.0
ITUB4,0.0
DASA3,0.0
VIVR3,0.0
BEES4,0.0
JHSF3,0.0
FIGE4,0.0
BALM3,0.0
SMTO3,0.0
FIGE3,0.0
MWET3,0.0
FLRY3,0.0
RPMG3,0.0
CEEB3,0.0
MERC4,0.0
ENGI4,0.0
LUXM4,0.0
TELB4,0.0
TEKA4,0.0
AFLT3,0.0
PETR3,0.0
SUZB3,0.0
PETR4,0.0
PDTC3,0.0
USIM3,0.0
OIBR3,0.0
PEAB3,0.0
MMAQ3,0.0
CYRE3,0.0
UGPA3,0.0
VLID3,0.0
GFSA3,0.0
CEBR3,0.0
BGIP4,0.0
CEBR6,0.0
TXRX4,0.0
DEXP3,0.0
CGRA3,0.0
CEDO3,0.0
AMER3,0.0
EKTR4,0.0
AHEB3,0.0
WHRL3,0.0
SNSY5,0.0
ENGI3,0.0
PATI4,0.0
BDLL3,0.0
PINE4,0.0
RPAD5,0.0
ESTR4,0.0
USIM6,0.0
SLCE3,0.0
DXCO3,0.0
LREN3,0.0
FESA4,0.0
CGAS3,0.0
ABEV3,0.0
CEGR3,0.0
SOND3,0.0
SYNE3,0.0
VALE3,0.0
TAEE3,0.0
KLBN4,0.0
CPFE3,0.0
BMIN3,0.0
USIM5,0.0
COCE3,0.0
FESA3,0.0
TGMA3,0.0
FHER3,0.0
BMEB3,0.0
TOTS3,0.0
POSI3,0.0
ABCB4,0.0
BAUH4,0.0
ITUB3,0.0
VIVT3,0.0
SANB3,0.0
EKTR3,0.0
OSXB3,0.0
EALT3,0.0
CLSC3,0.0
GEPA3,0.0
TUPY3,0.0
BRKM3,0.0
RCSL3,0.0
CRPG3,0.0
ALPA3,0.0
COCE5,0.0
WLMM4,0.0
CTNM4,0.0
HETA3,0.0
MOAR3,0.0
MDIA3,0.0
JFEN3,0.0
MNPR3,0.0
TAEE11,0.0
MBRF3,0.0
APTI4,0.0
SCAR3,0.0
BIOM3,0.0
CSNA3,0.0
CTKA4,0.0
CTSA3,0.0
PFRM3,0.0
REDE3,0.0
RADL3,0.0
PMAM3,0.0
TKNO3,0.0
ENMT4,0.0
EQPA3,0.0
BAZA3,0.0
ODPV3,0.0
IGTI3,0.0
CSUD3,0.0
SANB4,0.0
GRND3,0.0
AXIA3,0.0
RSUL4,0.0
LOGN3,0.0
PSSA3,0.0
LIGT3,0.0
AGRO3,0.0
PTNT4,0.0
POMO4,0.0
EUCA3,0.0
PLAS3,0.0
FNOR11,0.0
BEEF3,0.0
CGRA4,0.0
BBDC3,0.0
GEPA4,0.0
BPAN4,0.0
CRPG6,0.0
RPAD6,0.0
RAPT3,0.0
BPAR3,0.0
BDLL4,0.0
RCSL4,0.0
CPLE3,0.0
CGAS5,0.0
GOAU3,0.0
SAPR3,0.0
INEP3,0.0
HBOR3,0.0
MAPT3,0.0
LUPA3,0.0
RENT3,0.0
LPSB3,0.0
TELB3,0.0
MWET4,0.0
FIEI3,0.0
MERC3,0.0
DIRR3,0.0
TASA3,0.0
KEPL3,0.0
BOBR4,0.0
NEXP3,0.0
CEDO4,0.0
NORD3,0.0
GUAR3,0.0
SOND6,0.0
PATI3,0.0
EUCA4,0.0
FICT3,0.0
TXRX3,0.0
ENEV3,0.0
RSID3,0.0
EPAR3,0.0
GOAU4,0.0
BALM4,0.0
EGIE3,0.0
CMIG3,0.0
TEND3,0.0
CSAN3,0.0
SNSY3,0.0
POMO3,0.0
MGEL4,0.0
GGBR3,0.0
PNVL3,0.0
TKNO4,0.0
BNBR3,0.0
MTSA4,0.0
ENGI11,0.0
GSHP3,0.0
EQPA6,0.0
SHUL4,0.0
AXIA6,0.0
BRSR5,0.0
PCAR3,0.0
BMEB4,0.0
MAPT4,0.0
TIMS3,0.0
MULT3,0.0
BRSR3,0.0
MGEL3,0.0
PEAB4,0.0
PDGR3,0.0
CTKA3,0.0
DOHL3,0.0
AZEV4,0.0
RPAD3,0.0
LEVE3,0.0
CTSA4,0.0
VULC3,0.0
BHIA3,0.0
CALI3,0.0
CSMG3,0.0
EQPA5,0.0
FRAS3,0.0
GGBR4,0.0
SGPS3,0.0
TEKA3,0.0
EQTL3,0.0
MYPK3,0.0
ENMT3,0.0
ROMI3,0.0
JOPA4,0.0
BRAP4,0.0
CEEB5,0.0
EALT4,0.0
MRVE3,0.0
UNIP5,0.0
BRSR6,0.0
BGIP3,0.0
TASA4,0.0
ALPA4,0.0
UNIP6,0.0
MSPA4,0.0
BRKM6,0.0
BMIN4,0.0
AXIA5,0.0
CMIG4,0.0
BEES3,0.0
JOPA3,0.0
DOHL4,0.0
COCE6,0.0
RAPT4,0.0
RANI3,0.0
SAPR4,0.0
MNDL3,0.0
SOND5,0.0
SANB11,0.0
ESTR3,0.0
KLBN3,0.0
HOOT4,0.0
FRIO3,0.0
EZTC3,0.0
DTCY3,0.0
LUXM3,0.0
BRAP3,0.0
YDUQ3,0.0
CEBR5,0.0
WHRL4,0.0
EMAE4,0.0
TCSA3,0.0
AMAR3,0.0
OIBR4,0.0
BMKS3,0.0
PTNT3,0.0
EVEN3,0.0
HETA4,0.0
TRIS3,0.0
ITSA4,0.0
HAGA3,0.0
CASN3,0.0
BRKM5,0.0
TPIS3,0.0
HYPE3,0.0
BBAS3,0.0
HAGA4,0.0
BSLI3,0.0
MSPA3,0.0
PTBL3,0.0
BBDC4,0.0
UNIP3,0.0
SBSP3,0.0
EQPA7,0.0
MTSA3,0.0
CRPG5,0.0
WEGE3,0.0
AHEB6,0.0
GPAR3,0.0
