Data,IBOV
2019-06-10,97467.0
2019-06-11,98960.0
2019-06-12,98321.0
2019-06-13,98774.0
2019-06-14,98040.0
2019-06-17,97623.0
2019-06-18,99404.0
2019-06-19,100303.0
2019-06-21,102013.0
2019-06-24,102062.0
2019-06-25,100093.0
2019-06-26,100689.0
2019-06-27,100724.0
2019-06-28,100967.0
2019-07-01,101340.0
2019-07-02,100605.0
2019-07-03,102043.0
2019-07-04,103636.0
2019-07-05,104089.0
2019-07-08,104530.0
2019-07-10,105817.0
2019-07-11,105146.0
2019-07-12,103906.0
2019-07-15,103803.0
2019-07-16,103775.0
2019-07-17,103856.0
2019-07-18,104717.0
2019-07-19,103452.0
2019-07-22,103949.0
2019-07-23,103704.0
2019-07-24,104120.0
2019-07-25,102655.0
2019-07-26,102819.0
2019-07-29,103483.0
2019-07-30,102933.0
2019-07-31,101812.0
2019-08-01,102126.0
2019-08-02,102674.0
2019-08-05,100098.0
2019-08-06,102164.0
2019-08-07,102782.0
2019-08-08,104115.0
2019-08-09,103996.0
2019-08-12,101915.0
2019-08-13,103299.0
2019-08-14,100258.0
2019-08-15,99057.0
2019-08-16,99806.0
2019-08-19,99469.0
2019-08-20,99222.0
2019-08-21,101202.0
2019-08-22,100011.0
2019-08-23,97667.0
2019-08-26,96430.0
2019-08-27,97276.0
2019-08-28,98194.0
2019-08-29,100524.0
2019-08-30,101135.0
2019-09-02,100626.0
2019-09-03,99681.0
2019-09-04,101201.0
2019-09-05,102243.0
2019-09-06,102935.0
2019-09-09,103181.0
2019-09-10,103032.0
2019-09-11,103446.0
2019-09-12,104371.0
2019-09-13,103501.0
2019-09-16,103680.0
2019-09-17,104617.0
2019-09-18,104532.0
2019-09-19,104339.0
2019-09-20,104817.0
2019-09-23,104638.0
2019-09-24,103876.0
2019-09-25,104481.0
2019-09-26,105319.0
2019-09-27,105078.0
2019-09-30,104745.0
2019-10-01,104053.0
2019-10-02,101031.0
2019-10-03,101516.0
2019-10-04,102551.0
2019-10-07,100573.0
2019-10-08,99981.0
2019-10-09,101249.0
2019-10-10,101817.0
2019-10-11,103832.0
2019-10-14,104302.0
2019-10-15,104490.0
2019-10-16,105423.0
2019-10-17,105016.0
2019-10-18,104729.0
2019-10-21,106022.0
2019-10-22,107381.0
2019-10-23,107544.0
2019-10-24,106986.0
2019-10-25,107364.0
2019-10-28,108187.0
2019-10-29,107556.0
2019-10-30,108408.0
2019-10-31,107220.0
2019-11-01,108196.0
2019-11-04,108601.0
2019-11-05,108451.0
2019-11-06,108336.0
2019-11-07,109581.0
2019-11-08,107629.0
2019-11-11,108215.0
2019-11-12,106785.0
2019-11-13,105914.0
2019-11-14,106557.0
2019-11-18,106347.0
2019-11-19,105618.0
2019-11-21,107497.0
2019-11-22,108692.0
2019-11-25,108424.0
2019-11-26,107059.0
2019-11-27,107708.0
2019-11-28,108290.0
2019-11-29,108233.0
2019-12-02,109061.0
2019-12-03,108956.0
2019-12-04,110301.0
2019-12-05,110622.0
2019-12-06,111126.0
2019-12-09,110977.0
2019-12-10,110672.0
2019-12-11,110964.0
2019-12-12,112200.0
2019-12-13,112565.0
2019-12-16,111896.0
2019-12-17,112616.0
2019-12-18,114315.0
2019-12-19,115131.0
2019-12-20,115121.0
2019-12-23,115863.0
2019-12-26,117203.0
2019-12-27,116534.0
2019-12-30,115964.0
2020-01-02,118573.0
2020-01-03,117707.0
2020-01-06,116878.0
2020-01-07,116662.0
2020-01-08,116247.0
2020-01-09,115947.0
2020-01-10,115503.0
2020-01-13,117325.0
2020-01-14,117632.0
2020-01-15,116414.0
2020-01-16,116704.0
2020-01-17,118478.0
2020-01-20,118862.0
2020-01-21,117026.0
2020-01-22,118391.0
2020-01-23,119528.0
2020-01-24,118376.0
2020-01-27,114482.0
2020-01-28,116479.0
2020-01-29,115385.0
2020-01-30,115528.0
2020-01-31,113761.0
2020-02-03,114629.0
2020-02-04,115557.0
2020-02-05,116028.0
2020-02-06,115190.0
2020-02-07,113770.0
2020-02-10,112570.0
2020-02-11,115371.0
2020-02-12,116674.0
2020-02-13,115662.0
2020-02-14,114381.0
2020-02-17,115309.0
2020-02-18,114977.0
2020-02-19,116518.0
2020-02-20,114586.0
2020-02-21,113681.0
2020-02-26,105718.0
2020-02-27,102984.0
2020-02-28,104172.0
2020-03-02,106625.0
2020-03-03,105537.0
2020-03-04,107224.0
2020-03-05,102233.0
2020-03-06,97997.0
2020-03-09,86067.0
2020-03-10,92214.0
2020-03-11,85171.0
2020-03-12,72583.0
2020-03-13,82678.0
2020-03-16,71168.0
2020-03-17,74617.0
2020-03-18,66895.0
2020-03-19,68332.0
2020-03-20,67069.0
2020-03-23,63570.0
2020-03-24,69729.0
2020-03-25,74956.0
2020-03-26,77710.0
2020-03-27,73429.0
2020-03-30,74640.0
2020-03-31,73020.0
2020-04-01,70967.0
2020-04-02,72253.0
2020-04-03,69538.0
2020-04-06,74073.0
2020-04-07,76358.0
2020-04-08,78625.0
2020-04-09,77682.0
2020-04-13,78836.0
2020-04-14,79918.0
2020-04-15,78831.0
2020-04-16,77812.0
2020-04-17,78990.0
2020-04-20,78973.0
2020-04-22,80687.0
2020-04-23,79673.0
2020-04-24,75331.0
2020-04-27,78239.0
2020-04-28,81312.0
2020-04-29,83171.0
2020-04-30,80506.0
2020-05-04,78876.0
2020-05-05,79471.0
2020-05-06,79064.0
2020-05-07,78119.0
2020-05-08,80263.0
2020-05-11,79065.0
2020-05-12,77872.0
2020-05-13,77772.0
2020-05-14,79011.0
2020-05-15,77557.0
2020-05-18,81194.0
2020-05-19,80742.0
2020-05-20,81319.0
2020-05-21,83027.0
2020-05-22,82173.0
2020-05-25,85663.0
2020-05-26,85469.0
2020-05-27,87946.0
2020-05-28,86949.0
2020-05-29,87403.0
2020-06-01,88620.0
2020-06-02,91046.0
2020-06-03,93002.0
2020-06-04,93829.0
2020-06-05,94637.0
2020-06-08,97645.0
2020-06-09,96747.0
2020-06-10,94686.0
2020-06-12,92795.0
2020-06-15,92376.0
2020-06-16,93531.0
2020-06-17,95547.0
2020-06-18,96125.0
2020-06-19,96572.0
2020-06-22,95336.0
2020-06-23,95975.0
2020-06-24,94377.0
2020-06-25,95983.0
2020-06-26,93834.0
2020-06-29,95735.0
2020-06-30,95056.0
2020-07-01,96203.0
2020-07-02,96235.0
2020-07-03,96765.0
2020-07-06,98937.0
2020-07-07,97761.0
2020-07-08,99770.0
2020-07-09,99160.0
2020-07-10,100032.0
2020-07-13,98697.0
2020-07-14,100440.0
2020-07-15,101791.0
2020-07-16,100553.0
2020-07-17,102888.0
2020-07-20,104426.0
2020-07-21,104310.0
2020-07-22,104290.0
2020-07-23,102293.0
2020-07-24,102382.0
2020-07-27,104477.0
2020-07-28,104109.0
2020-07-29,105605.0
2020-07-30,105009.0
2020-07-31,102912.0
2020-08-03,102830.0
2020-08-04,101216.0
2020-08-05,102802.0
2020-08-06,104126.0
2020-08-07,102776.0
2020-08-10,103444.0
2020-08-11,102174.0
2020-08-12,102118.0
2020-08-13,100461.0
2020-08-14,101353.0
2020-08-17,99595.0
2020-08-18,102065.0
2020-08-19,100854.0
2020-08-20,101468.0
2020-08-21,101521.0
2020-08-24,102298.0
2020-08-25,102118.0
2020-08-26,100627.0
2020-08-27,100624.0
2020-08-28,102143.0
2020-08-31,99369.0
2020-09-01,102168.0
2020-09-02,101911.0
2020-09-03,100721.0
2020-09-04,101242.0
2020-09-08,100050.0
2020-09-09,101292.0
2020-09-10,98835.0
2020-09-11,98363.0
2020-09-14,100275.0
2020-09-15,100298.0
2020-09-16,99676.0
2020-09-17,100098.0
2020-09-18,98290.0
2020-09-21,96991.0
2020-09-22,97294.0
2020-09-23,95735.0
2020-09-24,97012.0
2020-09-25,96999.0
2020-09-28,94666.0
2020-09-29,93580.0
2020-09-30,94603.0
2020-10-01,95479.0
2020-10-02,94016.0
2020-10-05,96089.0
2020-10-06,95615.0
2020-10-07,95526.0
2020-10-08,97920.0
2020-10-09,97483.0
2020-10-13,98503.0
2020-10-14,99334.0
2020-10-15,99054.0
2020-10-16,98309.0
2020-10-19,98658.0
2020-10-20,100540.0
2020-10-21,100552.0
2020-10-22,101918.0
2020-10-23,101260.0
2020-10-26,101017.0
2020-10-27,99606.0
2020-10-28,95369.0
2020-10-29,96582.0
2020-10-30,93952.0
2020-11-03,95587.0
2020-11-04,97811.0
2020-11-05,100774.0
2020-11-06,100799.0
2020-11-09,103913.0
2020-11-10,105351.0
2020-11-11,104532.0
2020-11-12,102175.0
2020-11-13,104512.0
2020-11-16,106430.0
2020-11-17,107229.0
2020-11-18,106483.0
2020-11-19,106517.0
2020-11-23,107379.0
2020-11-24,109786.0
2020-11-25,110133.0
2020-11-26,110227.0
2020-11-27,110575.0
2020-11-30,108888.0
2020-12-01,111335.0
2020-12-02,111814.0
2020-12-03,112919.0
2020-12-04,113682.0
2020-12-07,113625.0
2020-12-08,113571.0
2020-12-09,112722.0
2020-12-10,114992.0
2020-12-11,115323.0
2020-12-14,114975.0
2020-12-15,116146.0
2020-12-16,117947.0
2020-12-17,118157.0
2020-12-18,117679.0
2020-12-21,116016.0
2020-12-22,116348.0
2020-12-23,117857.0
2020-12-28,119051.0
2020-12-29,119475.0
2020-12-30,119306.0
2021-01-04,118558.0
2021-01-05,119223.0
2021-01-06,119851.0
2021-01-07,121956.0
2021-01-08,125077.0
2021-01-11,122807.0
2021-01-12,123998.0
2021-01-13,122040.0
2021-01-14,123481.0
2021-01-15,120502.0
2021-01-18,121242.0
2021-01-19,120673.0
2021-01-20,119708.0
2021-01-21,118443.0
2021-01-22,117172.0
2021-01-26,116464.0
2021-01-27,115882.0
2021-01-28,119314.0
2021-01-29,116007.0
2021-02-01,117365.0
2021-02-02,118234.0
2021-02-03,119725.0
2021-02-04,119261.0
2021-02-05,119925.0
2021-02-08,119516.0
2021-02-09,119429.0
2021-02-10,118430.0
2021-02-11,119235.0
2021-02-12,119116.0
2021-02-17,120391.0
2021-02-18,119140.0
2021-02-19,118748.0
2021-02-22,112668.0
2021-02-23,115227.0
2021-02-24,115668.0
2021-02-25,112256.0
2021-02-26,110035.0
2021-03-01,110335.0
2021-03-02,111540.0
2021-03-03,111184.0
2021-03-04,112690.0
2021-03-05,115202.0
2021-03-08,110612.0
2021-03-09,111331.0
2021-03-10,112776.0
2021-03-11,114984.0
2021-03-12,114160.0
2021-03-15,114851.0
2021-03-16,114019.0
2021-03-17,116549.0
2021-03-18,114835.0
2021-03-19,116222.0
2021-03-22,114979.0
2021-03-23,113262.0
2021-03-24,112064.0
2021-03-25,113750.0
2021-03-26,114781.0
2021-03-29,115419.0
2021-03-30,116850.0
2021-03-31,116634.0
2021-04-01,115253.0
2021-04-05,117518.0
2021-04-06,117499.0
2021-04-07,117624.0
2021-04-08,118313.0
2021-04-09,117670.0
2021-04-12,118812.0
2021-04-13,119297.0
2021-04-14,120295.0
2021-04-15,120701.0
2021-04-16,121114.0
2021-04-19,120934.0
2021-04-20,120062.0
2021-04-22,119371.0
2021-04-23,120530.0
2021-04-26,120595.0
2021-04-27,119388.0
2021-04-28,121053.0
2021-04-29,120066.0
2021-04-30,118894.0
2021-05-03,119209.0
2021-05-04,117712.0
2021-05-05,119564.0
2021-05-06,119921.0
2021-05-07,122038.0
2021-05-10,121909.0
2021-05-11,122964.0
2021-05-12,119710.0
2021-05-13,120706.0
2021-05-14,121881.0
2021-05-17,122938.0
2021-05-18,122980.0
2021-05-19,122636.0
2021-05-20,122701.0
2021-05-21,122592.0
2021-05-24,124032.0
2021-05-25,122988.0
2021-05-26,123989.0
2021-05-27,124367.0
2021-05-28,125561.0
2021-05-31,126216.0
2021-06-01,128267.0
2021-06-02,129601.0
2021-06-04,130126.0
2021-06-07,130776.0
2021-06-08,129787.0
2021-06-09,129907.0
2021-06-10,130076.0
2021-06-11,129441.0
2021-06-14,130208.0
2021-06-15,130091.0
2021-06-16,129259.0
2021-06-17,128057.0
2021-06-18,128405.0
2021-06-21,129265.0
2021-06-22,128767.0
2021-06-23,128428.0
2021-06-24,129514.0
2021-06-25,127256.0
2021-06-28,127429.0
2021-06-29,127327.0
2021-06-30,126802.0
2021-07-01,125666.0
2021-07-02,127622.0
2021-07-05,126920.0
2021-07-06,125095.0
2021-07-07,127019.0
2021-07-08,125428.0
2021-07-12,127594.0
2021-07-13,128168.0
2021-07-14,128407.0
2021-07-15,127468.0
2021-07-16,125960.0
2021-07-19,124395.0
2021-07-20,125401.0
2021-07-21,125929.0
2021-07-22,126147.0
2021-07-23,125053.0
2021-07-26,126004.0
2021-07-27,124612.0
2021-07-28,126286.0
2021-07-29,125675.0
2021-07-30,121801.0
2021-08-02,122516.0
2021-08-03,123577.0
2021-08-04,121801.0
2021-08-05,121633.0
2021-08-06,122810.0
2021-08-09,123019.0
2021-08-10,122202.0
2021-08-11,122056.0
2021-08-12,120701.0
2021-08-13,121194.0
2021-08-16,119180.0
2021-08-17,117904.0
2021-08-18,116643.0
2021-08-19,117165.0
2021-08-20,118053.0
2021-08-23,117472.0
2021-08-24,120211.0
2021-08-25,120818.0
2021-08-26,118724.0
2021-08-27,120678.0
2021-08-30,119740.0
2021-08-31,118781.0
2021-09-01,119396.0
2021-09-02,116677.0
2021-09-03,116933.0
2021-09-06,117869.0
2021-09-08,113413.0
2021-09-09,115361.0
2021-09-10,114286.0
2021-09-13,116404.0
2021-09-14,116181.0
2021-09-15,115063.0
2021-09-16,113794.0
2021-09-17,111439.0
2021-09-20,108844.0
2021-09-21,110250.0
2021-09-22,112282.0
2021-09-23,114064.0
2021-09-24,113283.0
2021-09-27,113583.0
2021-09-28,110124.0
2021-09-29,111107.0
2021-09-30,110979.0
2021-10-01,112900.0
2021-10-04,110393.0
2021-10-05,110458.0
2021-10-06,110560.0
2021-10-07,110585.0
2021-10-08,112833.0
2021-10-11,112180.0
2021-10-13,113456.0
2021-10-14,113185.0
2021-10-15,114648.0
2021-10-18,114428.0
2021-10-19,110673.0
2021-10-20,110786.0
2021-10-21,107735.0
2021-10-22,106296.0
2021-10-25,108715.0
2021-10-26,106420.0
2021-10-27,106363.0
2021-10-28,105705.0
2021-10-29,103501.0
2021-11-01,105551.0
2021-11-03,105617.0
2021-11-04,103412.0
2021-11-05,104824.0
2021-11-08,104781.0
2021-11-09,105535.0
2021-11-10,105968.0
2021-11-11,107725.0
2021-11-12,106312.0
2021-11-16,104508.0
2021-11-17,102945.0
2021-11-18,102524.0
2021-11-19,103035.0
2021-11-22,102122.0
2021-11-23,103663.0
2021-11-24,104514.0
2021-11-25,105811.0
2021-11-26,102224.0
2021-11-29,102814.0
2021-11-30,101915.0
2021-12-01,100775.0
2021-12-02,104466.0
2021-12-03,105070.0
2021-12-06,106859.0
2021-12-07,107558.0
2021-12-08,108096.0
2021-12-09,106291.0
2021-12-10,107758.0
2021-12-13,107383.0
2021-12-14,106760.0
2021-12-15,107370.0
2021-12-16,108212.0
2021-12-17,107201.0
2021-12-20,105020.0
2021-12-21,105500.0
2021-12-22,105244.0
2021-12-23,104891.0
2021-12-27,105531.0
2021-12-28,104864.0
2021-12-29,104107.0
2021-12-30,104822.0
2022-01-03,103922.0
2022-01-04,103514.0
2022-01-05,101006.0
2022-01-06,101561.0
2022-01-07,102719.0
2022-01-10,101945.0
2022-01-11,103779.0
2022-01-12,105686.0
2022-01-13,105530.0
2022-01-14,106928.0
2022-01-17,106692.0
2022-01-18,106522.0
2022-01-19,108013.0
2022-01-20,109102.0
2022-01-21,108942.0
2022-01-24,107752.0
2022-01-25,109845.0
2022-01-26,111573.0
2022-01-27,112315.0
2022-01-28,111478.0
2022-01-31,112388.0
2022-02-01,113147.0
2022-02-02,112161.0
2022-02-03,111696.0
2022-02-04,112245.0
2022-02-07,111996.0
2022-02-08,112234.0
2022-02-09,112461.0
2022-02-10,113359.0
2022-02-11,113572.0
2022-02-14,113807.0
2022-02-15,114660.0
2022-02-16,115181.0
2022-02-17,113528.0
2022-02-18,112768.0
2022-02-21,111725.0
2022-02-22,112892.0
2022-02-23,112008.0
2022-02-24,111592.0
2022-02-25,113142.0
2022-03-02,115174.0
2022-03-03,115166.0
2022-03-04,114474.0
2022-03-07,111593.0
2022-03-08,111203.0
2022-03-09,113900.0
2022-03-10,113663.0
2022-03-11,111713.0
2022-03-14,109928.0
2022-03-15,108959.0
2022-03-16,111112.0
2022-03-17,113076.0
2022-03-18,115311.0
2022-03-21,116155.0
2022-03-22,117272.0
2022-03-23,117457.0
2022-03-24,119053.0
2022-03-25,119081.0
2022-03-28,118738.0
2022-03-29,120014.0
2022-03-30,120260.0
2022-03-31,119999.0
2022-04-01,121570.0
2022-04-04,121280.0
2022-04-05,118885.0
2022-04-06,118228.0
2022-04-07,118862.0
2022-04-08,118322.0
2022-04-11,116953.0
2022-04-12,116147.0
2022-04-13,116782.0
2022-04-14,116182.0
2022-04-18,115687.0
2022-04-19,115057.0
2022-04-20,114344.0
2022-04-22,111078.0
2022-04-25,110685.0
2022-04-26,108213.0
2022-04-27,109349.0
2022-04-28,109919.0
2022-04-29,107876.0
2022-05-02,106639.0
2022-05-03,106528.0
2022-05-04,108344.0
2022-05-05,105304.0
2022-05-06,105135.0
2022-05-09,103250.0
2022-05-10,103110.0
2022-05-11,104397.0
2022-05-12,105688.0
2022-05-13,106924.0
2022-05-16,108233.0
2022-05-17,108789.0
2022-05-18,106247.0
2022-05-19,107005.0
2022-05-20,108488.0
2022-05-23,110346.0
2022-05-24,110581.0
2022-05-25,110580.0
2022-05-26,111890.0
2022-05-27,111942.0
2022-05-30,111032.0
2022-05-31,111351.0
2022-06-01,111360.0
2022-06-02,112393.0
2022-06-03,111102.0
2022-06-06,110186.0
2022-06-07,110070.0
2022-06-08,108368.0
2022-06-09,107094.0
2022-06-10,105481.0
2022-06-13,102598.0
2022-06-14,102063.0
2022-06-15,102807.0
2022-06-17,99825.0
2022-06-20,99853.0
2022-06-21,99685.0
2022-06-22,99522.0
2022-06-23,98080.0
2022-06-24,98672.0
2022-06-27,100764.0
2022-06-28,100591.0
2022-06-29,99622.0
2022-06-30,98542.0
2022-07-01,98954.0
2022-07-04,98609.0
2022-07-05,98295.0
2022-07-06,98719.0
2022-07-07,100730.0
2022-07-08,100289.0
2022-07-11,98212.0
2022-07-12,98271.0
2022-07-13,97881.0
2022-07-14,96121.0
2022-07-15,96551.0
2022-07-18,96916.0
2022-07-19,98245.0
2022-07-20,98287.0
2022-07-21,99033.0
2022-07-22,98925.0
2022-07-25,100270.0
2022-07-26,99772.0
2022-07-27,101438.0
2022-07-28,102597.0
2022-07-29,103165.0
2022-08-01,102225.0
2022-08-02,103362.0
2022-08-03,103775.0
2022-08-04,105892.0
2022-08-05,106472.0
2022-08-08,108402.0
2022-08-09,108651.0
2022-08-10,110236.0
2022-08-11,109718.0
2022-08-12,112764.0
2022-08-15,113032.0
2022-08-16,113512.0
2022-08-17,113708.0
2022-08-18,113813.0
2022-08-19,111496.0
2022-08-22,110501.0
2022-08-23,112857.0
2022-08-24,112898.0
2022-08-25,113532.0
2022-08-26,112299.0
2022-08-29,112323.0
2022-08-30,110431.0
2022-08-31,109523.0
2022-09-01,110405.0
2022-09-02,110864.0
2022-09-05,112203.0
2022-09-06,109764.0
2022-09-08,109916.0
2022-09-09,112300.0
2022-09-12,113407.0
2022-09-13,110794.0
2022-09-14,110547.0
2022-09-15,109954.0
2022-09-16,109280.0
2022-09-19,111824.0
2022-09-20,112517.0
2022-09-21,111936.0
2022-09-22,114070.0
2022-09-23,111716.0
2022-09-26,109114.0
2022-09-27,108376.0
2022-09-28,108451.0
2022-09-29,107664.0
2022-09-30,110037.0
2022-10-03,116134.0
2022-10-04,116230.0
2022-10-05,117198.0
2022-10-06,117561.0
2022-10-07,116375.0
2022-10-10,115941.0
2022-10-11,114827.0
2022-10-13,114300.0
2022-10-14,112072.0
2022-10-17,113624.0
2022-10-18,115743.0
2022-10-19,116274.0
2022-10-20,117171.0
2022-10-21,119929.0
2022-10-24,116013.0
2022-10-25,114626.0
2022-10-26,112764.0
2022-10-27,114641.0
2022-10-28,114539.0
2022-10-31,116037.0
2022-11-01,116929.0
2022-11-03,116896.0
2022-11-04,118155.0
2022-11-07,115342.0
2022-11-08,116160.0
2022-11-09,113580.0
2022-11-10,109775.0
2022-11-11,112253.0
2022-11-14,113161.0
2022-11-16,110243.0
2022-11-17,109703.0
2022-11-18,108880.0
2022-11-21,109748.0
2022-11-22,109037.0
2022-11-23,108683.0
2022-11-24,111831.0
2022-11-25,108977.0
2022-11-28,108782.0
2022-11-29,110910.0
2022-11-30,112486.0
2022-12-01,110926.0
2022-12-02,111924.0
2022-12-05,109401.0
2022-12-06,109533.0
2022-12-07,109361.0
2022-12-08,107245.0
2022-12-09,107689.0
2022-12-12,105264.0
2022-12-13,103892.0
2022-12-14,103803.0
2022-12-15,103738.0
2022-12-16,102825.0
2022-12-19,104530.0
2022-12-20,106979.0
2022-12-21,107313.0
2022-12-22,107317.0
2022-12-23,109698.0
2022-12-26,108738.0
2022-12-27,108347.0
2022-12-28,110237.0
2022-12-29,110031.0
2023-01-02,106376.0
2023-01-03,104166.0
2023-01-04,105334.0
2023-01-05,107518.0
2023-01-06,108836.0
2023-01-09,109227.0
2023-01-10,110912.0
2023-01-11,111763.0
2023-01-12,111877.0
2023-01-13,110916.0
2023-01-16,109213.0
2023-01-17,111439.0
2023-01-18,112452.0
2023-01-19,113006.0
2023-01-20,112301.0
2023-01-23,111709.0
2023-01-24,113028.0
2023-01-25,114195.0
2023-01-26,114109.0
2023-01-27,112502.0
2023-01-30,111888.0
2023-01-31,113532.0
2023-02-01,112303.0
2023-02-02,109935.0
2023-02-03,108490.0
2023-02-06,108456.0
2023-02-07,107920.0
2023-02-08,109882.0
2023-02-09,107783.0
2023-02-10,108150.0
2023-02-13,108846.0
2023-02-14,107659.0
2023-02-15,109442.0
2023-02-16,109905.0
2023-02-17,109303.0
2023-02-22,107152.0
2023-02-23,107720.0
2023-02-24,105873.0
2023-02-27,105711.0
2023-02-28,104932.0
2023-03-01,104385.0
2023-03-02,103326.0
2023-03-03,103866.0
2023-03-06,104700.0
2023-03-07,104228.0
2023-03-08,106540.0
2023-03-09,105071.0
2023-03-10,103618.0
2023-03-13,103121.0
2023-03-14,102932.0
2023-03-15,102675.0
2023-03-16,103435.0
2023-03-17,101982.0
2023-03-20,100923.0
2023-03-21,100998.0
2023-03-22,100221.0
2023-03-23,97926.0
2023-03-24,98829.0
2023-03-27,99670.0
2023-03-28,101185.0
2023-03-29,101793.0
2023-03-30,103713.0
2023-03-31,101882.0
2023-04-03,101506.0
2023-04-04,101869.0
2023-04-05,100978.0
2023-04-06,100822.0
2023-04-10,101847.0
2023-04-11,106214.0
2023-04-12,106890.0
2023-04-13,106458.0
2023-04-14,106279.0
2023-04-17,106016.0
2023-04-18,106163.0
2023-04-19,103913.0
2023-04-20,104367.0
2023-04-24,103947.0
2023-04-25,103220.0
2023-04-26,102312.0
2023-04-27,102923.0
2023-04-28,104432.0
2023-05-02,101927.0
2023-05-03,101797.0
2023-05-04,102174.0
2023-05-05,105148.0
2023-05-08,106042.0
2023-05-09,107114.0
2023-05-10,107448.0
2023-05-11,108256.0
2023-05-12,108464.0
2023-05-15,109029.0
2023-05-16,108194.0
2023-05-17,109460.0
2023-05-18,110108.0
2023-05-19,110745.0
2023-05-22,110213.0
2023-05-23,109929.0
2023-05-24,108800.0
2023-05-25,110054.0
2023-05-26,110906.0
2023-05-29,110333.0
2023-05-30,108967.0
2023-05-31,108335.0
2023-06-01,110565.0
2023-06-02,112558.0
2023-06-05,112696.0
2023-06-06,114610.0
2023-06-07,115488.0
2023-06-09,117019.0
2023-06-12,117336.0
2023-06-13,116743.0
2023-06-14,119069.0
2023-06-15,119221.0
2023-06-16,118758.0
2023-06-19,119858.0
2023-06-20,119622.0
2023-06-21,120420.0
2023-06-22,118934.0
2023-06-23,118977.0
2023-06-26,118243.0
2023-06-27,117523.0
2023-06-28,116681.0
2023-06-29,118383.0
2023-06-30,118087.0
2023-07-03,119673.0
2023-07-04,119076.0
2023-07-05,119549.0
2023-07-06,117426.0
2023-07-07,118898.0
2023-07-10,117942.0
2023-07-11,117220.0
2023-07-12,117666.0
2023-07-13,119264.0
2023-07-14,117711.0
2023-07-17,118219.0
2023-07-18,117841.0
2023-07-19,117552.0
2023-07-20,118083.0
2023-07-21,120217.0
2023-07-24,121342.0
2023-07-25,122008.0
2023-07-26,122560.0
2023-07-27,119990.0
2023-07-28,120187.0
2023-07-31,121943.0
2023-08-01,121248.0
2023-08-02,120859.0
2023-08-03,120586.0
2023-08-04,119508.0
2023-08-07,119380.0
2023-08-08,119090.0
2023-08-09,118409.0
2023-08-10,118350.0
2023-08-11,118065.0
2023-08-14,116810.0
2023-08-15,116171.0
2023-08-16,115592.0
2023-08-17,114982.0
2023-08-18,115409.0
2023-08-21,114429.0
2023-08-22,116156.0
2023-08-23,118135.0
2023-08-24,117026.0
2023-08-25,115837.0
2023-08-28,117121.0
2023-08-29,118404.0
2023-08-30,117535.0
2023-08-31,115742.0
2023-09-01,117893.0
2023-09-04,117777.0
2023-09-05,117331.0
2023-09-06,115985.0
2023-09-08,115313.0
2023-09-11,116883.0
2023-09-12,117968.0
2023-09-13,118176.0
2023-09-14,119392.0
2023-09-15,118758.0
2023-09-18,118288.0
2023-09-19,117846.0
2023-09-20,118695.0
2023-09-21,116145.0
2023-09-22,116009.0
2023-09-25,115925.0
2023-09-26,114193.0
2023-09-27,114327.0
2023-09-28,115731.0
2023-09-29,116565.0
2023-10-02,115057.0
2023-10-03,113419.0
2023-10-04,113607.0
2023-10-05,113284.0
2023-10-06,114170.0
2023-10-09,115156.0
2023-10-10,116737.0
2023-10-11,117051.0
2023-10-13,115754.0
2023-10-16,116534.0
2023-10-17,115908.0
2023-10-18,114060.0
2023-10-19,114004.0
2023-10-20,113155.0
2023-10-23,112785.0
2023-10-24,113762.0
2023-10-25,112830.0
2023-10-26,114777.0
2023-10-27,113301.0
2023-10-30,112532.0
2023-10-31,113144.0
2023-11-01,115053.0
2023-11-03,118160.0
2023-11-06,118487.0
2023-11-07,119268.0
2023-11-08,119099.0
2023-11-09,119012.0
2023-11-10,120636.0
2023-11-13,120376.0
2023-11-14,123328.0
2023-11-16,124576.0
2023-11-17,125062.0
2023-11-20,126095.0
2023-11-21,125607.0
2023-11-22,126035.0
2023-11-23,126576.0
2023-11-24,125542.0
2023-11-27,125683.0
2023-11-28,126538.0
2023-11-29,126101.0
2023-11-30,127331.0
2023-12-01,128103.0
2023-12-04,126803.0
2023-12-05,126903.0
2023-12-06,125623.0
2023-12-07,126010.0
2023-12-08,127094.0
2023-12-11,126916.0
2023-12-12,126403.0
2023-12-13,129465.0
2023-12-14,130842.0
2023-12-15,130197.0
2023-12-18,131084.0
2023-12-19,131851.0
2023-12-20,130804.0
2023-12-21,132182.0
2023-12-22,132753.0
2023-12-26,133533.0
2023-12-27,134194.0
2023-12-28,134185.0
2024-01-02,132697.0
2024-01-03,132834.0
2024-01-04,131226.0
2024-01-05,132023.0
2024-01-08,132427.0
2024-01-09,131447.0
2024-01-10,130841.0
2024-01-11,130649.0
2024-01-12,130988.0
2024-01-15,131521.0
2024-01-16,129294.0
2024-01-17,128524.0
2024-01-18,127316.0
2024-01-19,127636.0
2024-01-22,126602.0
2024-01-23,128263.0
2024-01-24,127816.0
2024-01-25,128169.0
2024-01-26,128967.0
2024-01-29,128503.0
2024-01-30,127402.0
2024-01-31,127752.0
2024-02-01,128481.0
2024-02-02,127182.0
2024-02-05,127593.0
2024-02-06,130416.0
2024-02-07,129608.0
2024-02-08,128217.0
2024-02-09,128026.0
2024-02-14,127018.0
2024-02-15,127804.0
2024-02-16,128726.0
2024-02-19,129036.0
