Data_Rebal,Ticker,Peso,Regime
2016-09-01,HOOT4,0.00877880052847337,1
2016-09-01,USIM3,0.0,1
2016-09-01,PMAM3,7.831861989746405e-18,1
2016-09-01,CMIG3,7.577508905988152e-17,1
2016-09-01,DXCO3,0.021926041371683944,1
2016-09-01,TECN3,1.2283871257015559e-17,1
2016-09-01,FCXO34,0.0,1
2016-09-01,BHIA3,0.0,1
2016-09-01,AXIA6,0.09969610877733835,1
2016-09-01,HBOR3,0.0,1
2016-09-01,ALPA4,0.07471060005411119,1
2016-09-01,TXRX3,0.04476158221708374,1
2016-09-01,MRVE3,0.0894084127908519,1
2016-09-01,CEDO3,3.7992279019093895e-17,1
2016-09-01,EQTL3,0.09670967097504596,1
2016-09-01,MILS3,0.0,1
2016-09-01,YDUQ3,0.0,1
2016-09-01,CYRE3,1.3679142206275923e-17,1
2016-09-01,OIBR4,0.0,1
2016-09-01,CLSC4,0.03890084412731548,1
2016-09-01,EVEN3,0.0,1
2016-09-01,MULT3,0.07961637319223326,1
2016-09-01,MNDL3,0.09254119098185179,1
2016-09-01,RADL3,0.0959170958428313,1
2016-09-01,PEAB4,0.09899346736352019,1
2016-09-01,EZTC3,0.0,1
2016-10-03,AZEV4,1.4074033587113792e-16,0
2016-10-03,CTNM4,3.983943304121059e-16,0
2016-10-03,SLED4,3.205548259080611e-15,0
2016-10-03,AMAR3,9.463009419887566e-16,0
2016-10-03,RAIL3,5.42770981474691e-15,0
2016-10-03,TEKA4,1.0470969615214249e-15,0
2016-10-03,BAZA3,0.06592666876406897,0
2016-10-03,BRSR3,0.02932993767607808,0
2016-10-03,TELB3,0.0,0
2016-10-03,AXIA6,0.09793252145220616,0
2016-10-03,MOSC34,5.451140092560414e-16,0
2016-10-03,CBEE3,9.077125382122878e-17,0
2016-10-03,GUAR3,0.05219282501377819,0
2016-10-03,BTTL4,0.0,0
2016-10-03,QUAL3,0.04240098033175258,0
2016-10-03,CTSA4,6.783345240195851e-16,0
2016-10-03,METB34,0.09919125972788702,0
2016-10-03,RSID3,2.8366132250307525e-15,0
2016-10-03,EQMA3B,0.04862512700731113,0
2016-10-03,USBC34,0.07449169742047784,0
2016-10-03,PTBL3,2.535040835654358e-16,0
2016-10-03,NEXP3,6.426420243449307e-16,0
2016-10-03,MILS3,1.2428466657110166e-15,0
2016-10-03,MOAR3,0.09742909181718554,0
2016-10-03,EKTR4,0.0,0
2016-10-03,SANB3,0.05987075995782843,0
2016-10-03,BGIP3,0.09768560914744667,0
2016-10-03,CRIV4,0.0697013311620224,0
2016-10-03,FLRY3,0.09963463744307866,0
2016-10-03,MGLU3,0.06558755307886086,0
2016-11-01,BALM4,7.349973914399826e-17,0
2016-11-01,HETA4,0.0,0
2016-11-01,FRIO3,1.0988102223334802e-16,0
2016-11-01,AMGN34,0.0,0
2016-11-01,HPQB34,0.0285741901946448,0
2016-11-01,ALPA3,0.0,0
2016-11-01,EBAY34,3.3010304036905044e-17,0
2016-11-01,AMZO34,0.058781524741833756,0
2016-11-01,USIM6,0.01700634515446074,0
2016-11-01,ITLC34,1.0130408884349488e-17,0
2016-11-01,AELP3,0.09611642923878769,0
2016-11-01,ODPV3,0.09806210159315992,0
2016-11-01,GEPA4,0.019400162692701384,0
2016-11-01,MGLU3,0.09563154377996766,0
2016-11-01,PATI4,0.09771481179503283,0
2016-11-01,KLBN3,4.877202794791059e-18,0
2016-11-01,DTCY3,0.0,0
2016-11-01,BRSR5,0.08444462733302059,0
2016-11-01,UPAC34,0.037792978489034214,0
2016-11-01,JOPA4,0.09707218007403325,0
2016-11-01,CASN4,0.09880881875481282,0
2016-11-01,COCE3,0.05370355745837839,0
2016-11-01,KHCB34,0.0,0
2016-11-01,BNBR3,0.0,0
2016-11-01,FIEI3,2.548086863577749e-18,0
2016-11-01,MMMC34,0.0,0
2016-11-01,SOND5,0.0,0
2016-11-01,ATTB34,0.0,0
2016-11-01,RPAD6,0.09378454688724587,0
2016-11-01,MWET4,0.023106181812885793,0
2016-12-01,GFSA3,0.0,0
2016-12-01,SMTO3,0.04724060551964746,0
2016-12-01,AMER3,0.0,0
2016-12-01,LREN3,0.0,0
2016-12-01,MILS3,0.0,0
2016-12-01,BIIB34,0.05307138795179316,0
2016-12-01,BIOM3,0.0,0
2016-12-01,MDIA3,0.09927528025978395,0
2016-12-01,RAPT4,0.0,0
2016-12-01,GRND3,0.0,0
2016-12-01,COCE3,0.09955753634592016,0
2016-12-01,ENGI11,0.09510547246412084,0
2016-12-01,FHER3,0.0,0
2016-12-01,CRIV4,0.09444657484489755,0
2016-12-01,FRAS3,0.0,0
2016-12-01,ECOR3,0.06953593766106511,0
2016-12-01,AZZA3,0.09640679599864038,0
2016-12-01,PFRM3,0.06112807077328364,0
2016-12-01,TCSA3,0.0,0
2016-12-01,ISAE4,0.09765913156030508,0
2016-12-01,CMIG3,0.0,0
2016-12-01,WEGE3,0.0,0
2016-12-01,EGIE3,0.0,0
2016-12-01,TEKA3,0.0,0
2016-12-01,B3SA3,0.0920218221106274,0
2016-12-01,TMOS34,0.0,0
2016-12-01,BBSD11,0.0,0
2016-12-01,VIVR3,0.0,0
2016-12-01,BBSE3,0.0,0
2016-12-01,CZLT33,0.09455138450991517,0
2017-01-02,BRSR3,0.02844528465457062,1
2017-01-02,ENEV3,0.0,1
2017-01-02,BIIB34,0.0,1
2017-01-02,BALM4,9.792992396510507e-17,1
2017-01-02,ENGI4,0.052358135778709854,1
2017-01-02,TELB3,0.0,1
2017-01-02,ROST34,0.09963643871515528,1
2017-01-02,BDLL4,0.028263065389702222,1
2017-01-02,BRKM6,0.09249998808791288,1
2017-01-02,BTTL4,0.0,1
2017-01-02,VALE5,0.06311908329064714,1
2017-01-02,CSNA3,0.0,1
2017-01-02,CTNM4,0.0,1
2017-01-02,SCAR3,0.01286076310446651,1
2017-01-02,MNDL3,0.05859388838387534,1
2017-01-02,CRIV4,0.09957715021965048,1
2017-01-02,IMBI3,0.0,1
2017-01-02,ITUB4,0.0,1
2017-01-02,VALE3,0.03875217876929716,1
2017-01-02,LMTB34,4.552645919792191e-17,1
2017-01-02,PFRM3,0.09375924464376588,1
2017-01-02,TGTB34,0.0,1
2017-01-02,EKTR4,0.05861680138216497,1
2017-01-02,TXRX4,0.0,1
2017-01-02,PATI4,0.09560439310350502,1
2017-01-02,GOVE11,0.0,1
2017-01-02,SANB4,0.0437215514406576,1
2017-01-02,AXIA6,0.0966642282620612,1
2017-01-02,HPQB34,2.1653850033862812e-16,1
2017-01-02,PINE4,0.03752780477385753,1
2017-02-01,KLBN3,0.0,0
2017-02-01,PLAS3,0.04969106682402543,0
2017-02-01,BRKM6,0.08951014372915926,0
2017-02-01,EPAR3,0.0,0
2017-02-01,CRPG6,0.054748570512635764,0
2017-02-01,EKTR4,0.09876233858751977,0
2017-02-01,CTGP34,0.029543742243623862,0
2017-02-01,SANB11,0.09213786296599485,0
2017-02-01,CHVX34,0.09722517606342088,0
2017-02-01,BLAK34,0.0,0
2017-02-01,CATP34,0.09942059596749049,0
2017-02-01,BDLL4,0.017432595527859543,0
2017-02-01,CRPG5,0.07227345827874984,0
2017-02-01,TGTB34,0.0,0
2017-02-01,ROST34,0.049940344121837336,0
2017-02-01,HOOT4,9.406970470777034e-18,0
2017-02-01,METB34,0.09813840403034822,0
2017-02-01,COPH34,0.0,0
2017-02-01,GEOO34,4.7295244896032304e-17,0
2017-02-01,BERK34,0.0,0
2017-02-01,ITLC34,1.983532636227599e-17,0
2017-02-01,BHIA3,0.060531621253046376,0
2017-02-01,ENGI3,0.03836602242531798,0
2017-02-01,HPQB34,2.937867830819625e-17,0
2017-02-01,UPSS34,2.9323083206147484e-17,0
2017-02-01,EXXO34,0.0,0
2017-02-01,JPMC34,0.0,0
2017-02-01,IBMB34,0.04900474562636089,0
2017-02-01,SLBG34,0.0032733118426095044,0
2017-02-01,GEPA3,0.0,0
2017-03-01,TXRX3,0.024671946163453022,0
2017-03-01,CTKA3,0.0,0
2017-03-01,OSXB3,1.2858300456757873e-16,0
2017-03-01,PTNT3,0.04309674826383884,0
2017-03-01,RPAD3,0.08524009038648708,0
2017-03-01,BRGE12,3.977568301346615e-17,0
2017-03-01,TXRX4,0.0,0
2017-03-01,PATI3,6.195558795414201e-17,0
2017-03-01,AFLT3,0.0876080364681419,0
2017-03-01,CRIV3,0.06564383016550332,0
2017-03-01,BAUH4,0.029134108664016226,0
2017-03-01,BRAP3,0.07490050379859287,0
2017-03-01,CEDO4,0.0,0
2017-03-01,SANB3,0.009363414361812912,0
2017-03-01,CTSA3,5.2012013613730356e-17,0
2017-03-01,SANB11,0.07561604359728881,0
2017-03-01,VALE5,0.0,0
2017-03-01,TEXA34,0.0997595636223524,0
2017-03-01,DTCY3,2.630248331542475e-16,0
2017-03-01,SMTO3,1.2808620470142707e-17,0
2017-03-01,MWET4,0.008081890532881724,0
2017-03-01,CHVX34,0.006073011139458521,0
2017-03-01,VALE3,0.0,0
2017-03-01,RPAD6,0.09375415343933388,0
2017-03-01,YDUQ3,0.0,0
2017-03-01,CSAN3,0.020866010224002363,0
2017-03-01,SAPR4,0.09362545193898578,0
2017-03-01,PNVL3,0.09204078780830424,0
2017-03-01,MBRF3,0.0,0
2017-03-01,EQMA3B,0.0905244094255454,0
2017-04-03,LFFE3,0.0,1
2017-04-03,MWET4,0.03516643928620189,1
2017-04-03,JFEN3,1.6928155224624822e-16,1
2017-04-03,USIM6,0.0,1
2017-04-03,CEDO3,5.1870617359098885e-18,1
2017-04-03,SLED3,0.06743334916932908,1
2017-04-03,TCSA3,0.0,1
2017-04-03,BRSR6,0.09058388247397063,1
2017-04-03,SLED4,0.0,1
2017-04-03,MILS3,0.0,1
2017-04-03,ENGI3,0.08246184257928348,1
2017-04-03,MOSC34,0.0,1
2017-04-03,NEXP3,0.0,1
2017-04-03,HBTS5,0.09525021655440455,1
2017-04-03,SANB4,0.06633825949777448,1
2017-04-03,DTCY3,3.567353625454978e-17,1
2017-04-03,SANB11,0.09132622639973202,1
2017-04-03,HBOR3,4.865497760919695e-05,1
2017-04-03,LPSB3,0.0690610475092533,1
2017-04-03,GFSA3,0.0,1
2017-04-03,GOAU4,0.07232025936043668,1
2017-04-03,GGBR4,0.0,1
2017-04-03,EVEN3,0.0,1
2017-04-03,MBRF3,3.050820852433404e-17,1
2017-04-03,TXRX3,0.0990097207134842,1
2017-04-03,CSNA3,0.0,1
2017-04-03,LIGT3,0.0918397735148729,1
2017-04-03,SANB3,0.04658315537934503,1
2017-04-03,CTKA3,0.0,1
2017-04-03,POSI3,0.09257717258430208,1
2017-05-02,TEKA4,0.008913010047824813,1
2017-05-02,FICT3,6.777781565084386e-17,1
2017-05-02,CMIG3,2.436032956487587e-18,1
2017-05-02,CEDO4,1.1471911933929172e-16,1
2017-05-02,SLED3,0.0141833610879323,1
2017-05-02,OIBR4,5.115552591701503e-16,1
2017-05-02,CLSC4,0.044646556511463514,1
2017-05-02,CBEE3,0.0,1
2017-05-02,MTSA4,2.138071571773128e-17,1
2017-05-02,TPIS3,3.449200080166901e-16,1
2017-05-02,GGBR3,0.012594923876253024,1
2017-05-02,CTSA4,9.056255839154468e-17,1
2017-05-02,BRSR5,0.0,1
2017-05-02,SANB4,0.008898097174483427,1
2017-05-02,MEAL3,0.017641498341316557,1
2017-05-02,USBC34,0.09779624760538311,1
2017-05-02,OIBR3,0.06691815585757625,1
2017-05-02,GSGI34,0.0,1
2017-05-02,HAGA3,0.08994277219300818,1
2017-05-02,VLOE34,0.06354704906997113,1
2017-05-02,RSID3,1.990111539329861e-18,1
2017-05-02,SCHW34,0.09766005197135501,1
2017-05-02,FBMC4,3.2180836602948596e-16,1
2017-05-02,MOAR3,0.09854708103230513,1
2017-05-02,RNEW3,3.8979450792893103e-16,1
2017-05-02,GRND3,0.09978278867470382,1
2017-05-02,ALUP11,0.09952384687457054,1
2017-05-02,JPMC34,0.04883893956486879,1
2017-05-02,BMYB34,0.03804258390798467,1
2017-05-02,BGIP4,0.0925230362089977,1
2017-06-01,TELB3,0.0,0
2017-06-01,TELB4,0.0,0
2017-06-01,BHIA3,0.0,0
2017-06-01,PDTC3,0.0012299273966283597,0
2017-06-01,LPSB3,0.0,0
2017-06-01,BMKS3,0.044204015715356273,0
2017-06-01,MRVE3,0.025344889463464675,0
2017-06-01,CRIV4,0.09687256458298833,0
2017-06-01,ARNC34,0.09525033959680239,0
2017-06-01,PFRM3,1.3024027984402408e-17,0
2017-06-01,RPAD3,0.08448349328738099,0
2017-06-01,GSHP3,0.08189478015592004,0
2017-06-01,ALUP4,0.011997619247193421,0
2017-06-01,BNBR3,0.05148326737734267,0
2017-06-01,SANB4,0.046044642258876285,0
2017-06-01,BRPR3,0.0,0
2017-06-01,FHER3,0.0,0
2017-06-01,HAGA3,0.09502314239907006,0
2017-06-01,HBTS5,0.05192039694184215,0
2017-06-01,BGIP4,0.09503455533262818,0
2017-06-01,POSI3,0.0417728255277242,0
2017-06-01,SLED4,0.0,0
2017-06-01,ITSA4,0.010355252608382583,0
2017-06-01,SCAR3,0.0,0
2017-06-01,AAPL34,0.09847240741313633,0
2017-06-01,DAGB33,0.06861588069526307,0
2017-06-01,TUPY3,0.0,0
2017-06-01,EUCA4,0.0,0
2017-06-01,AMAR3,0.0,0
2017-06-01,TCSA3,0.0,0
2017-07-03,JFEN3,0.0,1
2017-07-03,BRSR3,0.0,1
2017-07-03,FRIO3,0.0,1
2017-07-03,PLAS3,0.0024598529601931075,1
2017-07-03,FICT3,0.00551794048869776,1
2017-07-03,CEDO3,0.0,1
2017-07-03,RPAD3,0.07839396590321948,1
2017-07-03,CTSA4,0.03605783812073305,1
2017-07-03,BGIP4,0.09542686573674525,1
2017-07-03,NATU3,0.0,1
2017-07-03,YDUQ3,0.0,1
2017-07-03,PCAR3,6.924696912052683e-17,1
2017-07-03,DOHL3,4.994494118953035e-17,1
2017-07-03,WEGE3,0.08906316046681519,1
2017-07-03,BALM4,6.60275169913031e-17,1
2017-07-03,RNEW3,5.3834398000125766e-17,1
2017-07-03,MWET3,0.09837111331646992,1
2017-07-03,CBEE3,0.0,1
2017-07-03,BBYY34,0.09702194998864445,1
2017-07-03,CTSA3,0.02109552468109072,1
2017-07-03,NORD3,0.020114810771610248,1
2017-07-03,FIGE3,0.09997053281058695,1
2017-07-03,CASN3,0.09997773065339939,1
2017-07-03,FBMC3,0.020114810771604853,1
2017-07-03,PINE3,0.09991770809524131,1
2017-07-03,SOND3,0.020114810771612694,1
2017-07-03,TKNO3,0.02011481077161212,1
2017-07-03,CASN4,0.0,1
2017-07-03,CEEB5,0.0,1
2017-07-03,EMAE4,0.09626657369172324,1
2017-08-01,PATI4,0.08351419755342082,0
2017-08-01,BBYY34,0.09477903109150099,0
2017-08-01,LILY34,0.02700053172888391,0
2017-08-01,CEDO3,0.0,0
2017-08-01,RPAD5,0.09865831967310587,0
2017-08-01,PEPB34,0.030931646816426562,0
2017-08-01,BMYB34,0.0,0
2017-08-01,SOND3,0.0,0
2017-08-01,JNJB34,1.1591574758947082e-16,0
2017-08-01,HOME34,0.026376539016192885,0
2017-08-01,DHER34,0.0,0
2017-08-01,PFIZ34,1.1506717939499962e-16,0
2017-08-01,UBSG34,0.0,0
2017-08-01,KMBB34,0.0,0
2017-08-01,GOGL35,0.09822372239377504,0
2017-08-01,MMMC34,0.09603998955315773,0
2017-08-01,EPAR3,0.004940685805018651,0
2017-08-01,GEOO34,0.0,0
2017-08-01,COLG34,0.0,0
2017-08-01,DEAI34,0.09619405275270894,0
2017-08-01,CVSH34,0.0,0
2017-08-01,BGIP3,0.09369069055693752,0
2017-08-01,AGRO3,0.0,0
2017-08-01,MDTC34,0.0,0
2017-08-01,MRCK34,0.04570968459717176,0
2017-08-01,SPXI11,0.09363317902139094,0
2017-08-01,WFCO34,0.021105762197247368,0
2017-08-01,BOXP34,2.0045087636332224e-17,0
2017-08-01,SSFO34,1.51372728608224e-17,0
2017-08-01,PTNT3,0.08920196724306087,0
2017-09-01,TEKA4,0.0073249030992846255,1
2017-09-01,BALM4,1.0212423859857436e-16,1
2017-09-01,MGLU3,0.09654625866573222,1
2017-09-01,RPAD6,0.09462697397193696,1
2017-09-01,EMAE4,0.05018508963634676,1
2017-09-01,TELB3,6.932144422489051e-17,1
2017-09-01,ENGI4,0.008048121930097381,1
2017-09-01,CRPG5,9.83594053037318e-17,1
2017-09-01,POSI3,1.0852464867358397e-17,1
2017-09-01,GUAR3,0.04497812543905562,1
2017-09-01,QUAL3,0.0602892758175495,1
2017-09-01,LIGT3,0.0009036454330464866,1
2017-09-01,TEKA3,0.0,1
2017-09-01,METB34,6.849804406398308e-19,1
2017-09-01,TGMA3,0.05636722879210457,1
2017-09-01,DEAI34,0.004337633782736454,1
2017-09-01,BGIP4,0.09122581036374766,1
2017-09-01,AMZO34,0.09510891047402524,1
2017-09-01,SBSP3,2.0438549304837905e-16,1
2017-09-01,TMOS34,0.09865588517670756,1
2017-09-01,UBSG34,7.816821493530683e-19,1
2017-09-01,AMGN34,8.975821295331855e-18,1
2017-09-01,EBAY34,1.8733673213790787e-17,1
2017-09-01,ALUP3,0.05364329373695399,1
2017-09-01,PDTC3,0.056363544155717156,1
2017-09-01,BMIN4,1.322019256751659e-16,1
2017-09-01,COTY34,1.4064030128074349e-16,1
2017-09-01,FMXB34,1.442497894964647e-17,1
2017-09-01,EQMA3B,0.09063013767448377,1
2017-09-01,BGIP3,0.09076516185047319,1
2017-10-02,HBTS5,0.05922310295837347,1
2017-10-02,BRGE12,0.025292690746839607,1
2017-10-02,RPAD5,0.09367891072065798,1
2017-10-02,EPAR3,1.991420817473667e-16,1
2017-10-02,MWET4,4.177583782825461e-17,1
2017-10-02,BRAP4,0.03163915019897863,1
2017-10-02,DTCY3,0.0,1
2017-10-02,BTTL4,0.0,1
2017-10-02,FCXO34,0.024598315699795103,1
2017-10-02,OSXB3,0.0,1
2017-10-02,VALE3,0.0,1
2017-10-02,BRAP3,0.058579844889755664,1
2017-10-02,VALE5,0.0,1
2017-10-02,COCE3,0.08038603766340781,1
2017-10-02,GUAR3,0.09922080412413314,1
2017-10-02,GGBR3,0.0,1
2017-10-02,YDUQ3,0.024761735064576407,1
2017-10-02,GGBR4,0.0,1
2017-10-02,CTSA4,0.03673319065000829,1
2017-10-02,EQMA3B,0.08809772288137452,1
2017-10-02,USIM3,2.4303745557940952e-17,1
2017-10-02,RAPT4,0.05652658800496523,1
2017-10-02,MYPK3,0.0,1
2017-10-02,TGMA3,0.09885846908421625,1
2017-10-02,MATB11,0.09610660566863612,1
2017-10-02,VSTE3,0.023094401068111232,1
2017-10-02,WEGE3,0.0,1
2017-10-02,CRPG5,0.052095399184605894,1
2017-10-02,SEER3,0.051107031391564306,1
2017-10-02,GOAU4,6.206707838576559e-17,1
2017-11-01,RNEW4,0.014647410799216533,0
2017-11-01,ENGI3,0.0,0
2017-11-01,HBOR3,2.446968759939063e-18,0
2017-11-01,BTTL4,0.0,0
2017-11-01,DTCY3,2.3328987219129522e-17,0
2017-11-01,GSHP3,8.510743421505782e-17,0
2017-11-01,COGN3,0.0,0
2017-11-01,TSLA34,0.08940573682737614,0
2017-11-01,CEED3,0.03783335106400647,0
2017-11-01,USIM6,0.059665246293648264,0
2017-11-01,DOHL4,0.06848689589920191,0
2017-11-01,RSID3,5.655975364632537e-17,0
2017-11-01,SEER3,4.0687890573112155e-17,0
2017-11-01,PTBL3,0.09674730187104089,0
2017-11-01,QUAL3,0.020527396388098043,0
2017-11-01,SLED3,0.0,0
2017-11-01,AFLT3,0.05965478888627559,0
2017-11-01,UNIP5,0.023613536198929076,0
2017-11-01,TGMA3,0.09812798083102685,0
2017-11-01,CGAS5,0.0,0
2017-11-01,WIZC3,0.0,0
2017-11-01,LPSB3,0.01533369532556576,0
2017-11-01,GUAR3,0.0950082034194035,0
2017-11-01,CTKA4,8.090877517735249e-17,0
2017-11-01,SBSP3,0.0,0
2017-11-01,BIOM3,0.0,0
2017-11-01,ANIM3,0.04605451456995767,0
2017-11-01,CYRE3,0.07858365494240266,0
2017-11-01,UNIP6,0.09660822259451624,0
2017-11-01,JOPA3,0.09970206408933432,0
2017-12-01,RPAD3,1.4288507528662451e-18,1
2017-12-01,BALM4,1.2886386235520148e-16,1
2017-12-01,MAPT4,0.0,1
2017-12-01,BPAC11,0.0,1
2017-12-01,TELB3,0.05822452597568109,1
2017-12-01,GILD34,0.0,1
2017-12-01,FBMC4,1.0559157918983039e-16,1
2017-12-01,SGPS3,0.09728868472746748,1
2017-12-01,VIVT3,0.020113025470427537,1
2017-12-01,PETR3,0.0,1
2017-12-01,USIM6,0.09277738587790613,1
2017-12-01,TGTB34,0.0,1
2017-12-01,RNEW4,0.0375697850419522,1
2017-12-01,FRIO3,0.09856980856420593,1
2017-12-01,FIEI3,0.010493354803420493,1
2017-12-01,TPIS3,1.8846411807888865e-16,1
2017-12-01,USIM3,0.09095619796643174,1
2017-12-01,BAUH4,0.09355374162318954,1
2017-12-01,GGBR3,0.0,1
2017-12-01,AMER3,0.09073870987922994,1
2017-12-01,FLRY3,0.09237868533745588,1
2017-12-01,CGRA4,0.0969414881576465,1
2017-12-01,XRXB34,0.0,1
2017-12-01,TECN3,9.799366518432363e-17,1
2017-12-01,METB34,2.123575126237575e-17,1
2017-12-01,VSTE3,0.09446678461059446,1
2017-12-01,AIGB34,0.0,1
2017-12-01,PETR4,9.856816528079886e-18,1
2017-12-01,SHOW3,0.0,1
2017-12-01,UPSS34,0.025927821964390543,1
2018-01-02,VIVR3,1.7983478474250115e-17,1
2018-01-02,ALUP4,0.034013663483155904,1
2018-01-02,BIOM3,0.004921116103275822,1
2018-01-02,HBTS5,0.012340446040243098,1
2018-01-02,PLAS3,0.0,1
2018-01-02,BDLL4,0.0,1
2018-01-02,PDGR3,0.0,1
2018-01-02,AXIA3,3.0346644259933565e-17,1
2018-01-02,VSTE3,0.03370799520040162,1
2018-01-02,TOTS3,0.05441576451274247,1
2018-01-02,CRPG5,0.015598575054589194,1
2018-01-02,FESA4,0.09393978328246698,1
2018-01-02,OIBR3,0.025550259701471453,1
2018-01-02,B3SA3,0.09541670172866593,1
2018-01-02,DXCO3,0.07619063068958383,1
2018-01-02,BMIN3,0.0107601653550201,1
2018-01-02,CEDO4,0.08528446468541824,1
2018-01-02,CRPG6,0.09582739299999711,1
2018-01-02,OIBR4,9.572136314609692e-17,1
2018-01-02,BRSR5,5.771983390666212e-18,1
2018-01-02,ANIM3,0.09659372738447515,1
2018-01-02,FICT3,0.012418515258944936,1
2018-01-02,AXIA6,7.162079123527752e-18,1
2018-01-02,PTNT4,8.490059261323692e-17,1
2018-01-02,GFSA3,4.313039558143834e-17,1
2018-01-02,KLBN11,0.021469784848591574,1
2018-01-02,RCSL3,3.248715327173372e-17,1
2018-01-02,SHOW3,0.036227218973687476,1
2018-01-02,CEDO3,0.09864450860216283,1
2018-01-02,ORCL34,0.09667928609510618,1
2018-02-01,FICT3,0.0,0
2018-02-01,HETA4,0.01864485774050572,0
2018-02-01,B1BW34,0.0,0
2018-02-01,EKTR4,0.06203999491328916,0
2018-02-01,OIBR4,0.0,0
2018-02-01,COGN3,1.1291792856750346e-16,0
2018-02-01,RSUL4,0.07969046892997611,0
2018-02-01,BIOM3,7.525403314134169e-18,0
2018-02-01,HSHY34,2.2565890230842718e-17,0
2018-02-01,ATTB34,9.663665137686476e-17,0
2018-02-01,SCAR3,0.09397238035309752,0
2018-02-01,GFSA3,0.0,0
2018-02-01,ECOR3,0.0,0
2018-02-01,WUNI34,0.0,0
2018-02-01,BGIP4,0.08990301826302781,0
2018-02-01,NIKE34,0.09048369566504567,0
2018-02-01,BOEI34,0.09401860055511603,0
2018-02-01,FDMO34,3.066260882008347e-17,0
2018-02-01,ROMI3,0.04257255929678141,0
2018-02-01,CBEE3,0.0,0
2018-02-01,TEXA34,0.09358168619747023,0
2018-02-01,BRSR3,7.960893417817724e-17,0
2018-02-01,ANIM3,0.06833699271419182,0
2018-02-01,CRIV4,0.018680220160106998,0
2018-02-01,RADL3,0.016077679752445978,0
2018-02-01,YDUQ3,0.05320142441422938,0
2018-02-01,ALPA4,0.06101865931071751,0
2018-02-01,PGCO34,0.07056004411903602,0
2018-02-01,USIM5,0.030946211659565792,0
2018-02-01,GSGI34,0.01627150595539653,0
2018-03-01,MAPT4,8.147229465994481e-17,0
2018-03-01,AALL34,0.0593385963153606,0
2018-03-01,GFSA3,9.715435639595967e-17,0
2018-03-01,RIGG34,0.0,0
2018-03-01,MILS3,2.0244782974273415e-16,0
2018-03-01,SLBG34,0.0,0
2018-03-01,BIIB34,0.09864232800927906,0
2018-03-01,HALI34,0.0,0
2018-03-01,BRPR3,1.0545685304461266e-16,0
2018-03-01,UPSS34,0.044338415272126855,0
2018-03-01,AMAR3,1.4325726783660267e-16,0
2018-03-01,CVSH34,0.0,0
2018-03-01,HBOR3,1.485570267911177e-16,0
2018-03-01,MNDL3,0.06160021293730474,0
2018-03-01,USIM5,0.08316586760657332,0
2018-03-01,BRGE11,0.09570660270823807,0
2018-03-01,VERZ34,0.028192451096713384,0
2018-03-01,CHVX34,0.0,0
2018-03-01,ECPR3,0.0,0
2018-03-01,CGRA4,0.09870735861316679,0
2018-03-01,UNIP5,0.094650307265339,0
2018-03-01,EXXO34,0.002601709246703919,0
2018-03-01,FHER3,8.252310471109133e-17,0
2018-03-01,RPAD6,0.07967305866217278,0
2018-03-01,FDXB34,0.05824119924388991,0
2018-03-01,VIVT3,0.021419015808776046,0
2018-03-01,QUAL3,0.02872943314174238,0
2018-03-01,ECOR3,3.714825117583793e-16,0
2018-03-01,BLAK34,0.09681067466073504,0
2018-03-01,ODPV3,0.04818276941187689,0
2018-04-02,BMEB3,0.012550654300754603,1
2018-04-02,MDIA3,0.016464216520458094,1
2018-04-02,LUPA3,0.0,1
2018-04-02,COTY34,0.025608220938854228,1
2018-04-02,B1BW34,4.007068350688462e-17,1
2018-04-02,GFSA3,0.0,1
2018-04-02,EALT4,0.0865164380250825,1
2018-04-02,CTSA4,0.018822147537681314,1
2018-04-02,CSNA3,0.0,1
2018-04-02,TGTB34,0.08248127843737121,1
2018-04-02,FESA4,0.07544111816094393,1
2018-04-02,UBSG34,0.053907347958254276,1
2018-04-02,CEEB5,2.310971768431512e-17,1
2018-04-02,TEKA4,2.4608431159908866e-16,1
2018-04-02,NATU3,1.1686004320136892e-17,1
2018-04-02,TEND3,0.09986621372551965,1
2018-04-02,WFCO34,4.590482168683807e-18,1
2018-04-02,EZTC3,0.02452846843176313,1
2018-04-02,CTKA3,6.179619324071891e-17,1
2018-04-02,BALM4,0.025392057009681876,1
2018-04-02,BLAK34,0.04597033659544498,1
2018-04-02,REDE3,0.07074936311980724,1
2018-04-02,ARMT34,0.014407280952270016,1
2018-04-02,BONY34,0.099701593789083,1
2018-04-02,VLID3,4.3582546683050015e-17,1
2018-04-02,ABBV34,0.06014632705368751,1
2018-04-02,GOAU3,0.0,1
2018-04-02,BOEI34,0.09274595417360745,1
2018-04-02,MACY34,0.00014390724375850034,1
2018-04-02,LMTB34,0.09455707602597609,1
2018-05-02,OSXB3,0.0,0
2018-05-02,BRGE12,0.06062098001048187,0
2018-05-02,NORD3,0.0,0
2018-05-02,BALM4,0.039640398184426814,0
2018-05-02,BOBR4,0.03661413171880095,0
2018-05-02,EZTC3,3.772878049489251e-17,0
2018-05-02,CSUD3,0.0,0
2018-05-02,WLMM4,0.04769578087839225,0
2018-05-02,AXIA3,0.0,0
2018-05-02,BRSR5,0.0,0
2018-05-02,PSSA3,0.09879219294058147,0
2018-05-02,AZEV4,0.0,0
2018-05-02,CYRE3,1.2032116474535507e-16,0
